CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,0/1,15,2023-07-26_14-44-03.xlsx,Silica-CS 25g,1369,2672,CC1=CC=C(C=C1)C(=O)C,1369,2672
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,1/1,15,2023-07-26_14-51-30.xlsx,Silica-CS 25g,-1,-1,CC1=CC=C(C=C1)C(=O)C,-1,-1
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,2/1,15,2023-07-26_14-59-17.xlsx,Silica-CS 25g,1832,3609,CC1=CC=C(C=C1)C(=O)C,1832,3609
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,5/1,15,2023-07-26_15-08-39.xlsx,Silica-CS 25g,-1,-1,CC1=CC=C(C=C1)C(=O)C,-1,-1
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,10/1,15,2023-07-26_15-20-58.xlsx,Silica-CS 25g,3623,6320,CC1=CC=C(C=C1)C(=O)C,3623,6320
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,20/1,15,2023-07-26_15-38-03.xlsx,Silica-CS 25g,-1,-1,CC1=CC=C(C=C1)C(=O)C,-1,-1
122-00-9,4'-Methylacetophenone,0.98,1.004,200,DCM,300,50/1,15,2023-07-26_16-08-47.xlsx,Silica-CS 25g,-1,-1,CC1=CC=C(C=C1)C(=O)C,-1,-1
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,0/1,15,2023-07-26_16-43-55.xlsx,Silica-CS 25g,1499,2223,CC(=O)C1=CC=CC=C1,1499,2223
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,1/1,15,2023-07-26_16-50-06.xlsx,Silica-CS 25g,-1,-1,CC(=O)C1=CC=CC=C1,-1,-1
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,2/1,15,2023-07-26_16-56-58.xlsx,Silica-CS 25g,-1,-1,CC(=O)C1=CC=CC=C1,-1,-1
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,5/1,15,2023-07-26_17-32-15.xlsx,Silica-CS 25g,-1,-1,CC(=O)C1=CC=CC=C1,-1,-1
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,10/1,15,2023-07-26_18-16-13.xlsx,Silica-CS 25g,3909,5677,CC(=O)C1=CC=CC=C1,3909,5677
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,20/1,15,2023-07-26_18-31-57.xlsx,Silica-CS 25g,5967,8390,CC(=O)C1=CC=CC=C1,5967,8390
98-86-2,Acetophenone,0.9996,1.03,100,PE,300,50/1,15,2023-07-26_18-58-55.xlsx,Silica-CS 25g,10949,15049,CC(=O)C1=CC=CC=C1,10949,15049
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,0/1,15,2023-07-26_19-06-34.xlsx,Silica-CS 25g,1536,2186,CCCCC(=O)C1=CC=CC=C1,1536,2186
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,1/1,15,2023-07-26_19-11-45.xlsx,Silica-CS 25g,1463,2070,CCCCC(=O)C1=CC=CC=C1,1463,2070
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,2/1,15,2023-07-26_19-17-11.xlsx,Silica-CS 25g,-1,-1,CCCCC(=O)C1=CC=CC=C1,-1,-1
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,5/1,15,2023-07-26_19-23-07.xlsx,Silica-CS 25g,-1,-1,CCCCC(=O)C1=CC=CC=C1,-1,-1
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,10/1,15,2023-07-26_19-29-43.xlsx,Silica-CS 25g,1627,2722,CCCCC(=O)C1=CC=CC=C1,1627,2722
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,20/1,15,2023-07-26_19-37-25.xlsx,Silica-CS 25g,2061,3584,CCCCC(=O)C1=CC=CC=C1,2061,3584
1009-14-9,Valerophenone,0.98,0.975,50,DCM,300,50/1,15,2023-07-26_20-06-04.xlsx,Silica-CS 25g,3785,5418,CCCCC(=O)C1=CC=CC=C1,3785,5418
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,0/1,15,2023-07-26_20-24-03.xlsx,Silica-CS 25g,1390,2036,CC1=CC=CC=C1C(=O)C,1390,2036
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,1/1,15,2023-07-26_20-29-50.xlsx,Silica-CS 25g,-1,-1,CC1=CC=CC=C1C(=O)C,-1,-1
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,2/1,15,2023-07-26_20-36-06.xlsx,Silica-CS 25g,-1,-1,CC1=CC=CC=C1C(=O)C,-1,-1
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,5/1,15,2023-07-26_20-43-37.xlsx,Silica-CS 25g,-1,-1,CC1=CC=CC=C1C(=O)C,-1,-1
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,10/1,15,2023-07-26_20-53-00.xlsx,Silica-CS 25g,2969,4396,CC1=CC=CC=C1C(=O)C,2969,4396
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,20/1,15,2023-07-26_21-05-18.xlsx,Silica-CS 25g,4404,6299,CC1=CC=CC=C1C(=O)C,4404,6299
577-16-2,2'-Methylacetophenone,0.98,1.026,100,DCM,300,50/1,15,2023-07-26_21-24-53.xlsx,Silica-CS 25g,-1,-1,CC1=CC=CC=C1C(=O)C,-1,-1
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,0/1,15,2023-07-27_11-15-24.xlsx,Silica-CS 25g,1452,1983,CCOC(=O)C1=CC=CC=C1,1452,1983
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,1/1,15,2023-07-27_11-20-55.xlsx,Silica-CS 25g,1505,2279,CCOC(=O)C1=CC=CC=C1,1505,2279
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,2/1,15,2023-07-27_11-26-47.xlsx,Silica-CS 25g,1673,2470,CCOC(=O)C1=CC=CC=C1,1673,2470
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,5/1,15,2023-07-27_11-33-14.xlsx,Silica-CS 25g,1946,2837,CCOC(=O)C1=CC=CC=C1,1946,2837
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,10/1,15,2023-07-27_11-40-31.xlsx,Silica-CS 25g,2298,3333,CCOC(=O)C1=CC=CC=C1,2298,3333
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,20/1,15,2023-07-27_11-49-23.xlsx,Silica-CS 25g,-1,-1,CCOC(=O)C1=CC=CC=C1,-1,-1
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,50/1,15,2023-07-27_12-02-37.xlsx,Silica-CS 25g,-1,-1,CCOC(=O)C1=CC=CC=C1,-1,-1
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,0/1,15,2023-07-27_12-12-39.xlsx,Silica-CS 25g,-1,-1,CCOC(=O)C1=CC=CC=C1N,-1,-1
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,1/1,15,2023-07-27_12-19-41.xlsx,Silica-CS 25g,1673,2982,CCOC(=O)C1=CC=CC=C1N,1673,2982
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,2/1,15,2023-07-27_12-27-28.xlsx,Silica-CS 25g,2214,3608,CCOC(=O)C1=CC=CC=C1N,2214,3608
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,5/1,15,2023-07-27_12-38-01.xlsx,Silica-CS 25g,3264,5023,CCOC(=O)C1=CC=CC=C1N,3264,5023
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,10/1,15,2023-07-27_12-52-55.xlsx,Silica-CS 25g,-1,-1,CCOC(=O)C1=CC=CC=C1N,-1,-1
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,20/1,15,2023-07-27_13-16-27.xlsx,Silica-CS 25g,8247,12806,CCOC(=O)C1=CC=CC=C1N,8247,12806
87-25-2,Ethyl 2-Aminobenzoate,0.99,1.117,100,PE,300,50/1,15,2023-07-27_14-02-46.xlsx,Silica-CS 25g,17232,26421,CCOC(=O)C1=CC=CC=C1N,17232,26421
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,0/1,15,2023-07-27_14-23-29.xlsx,Silica-CS 25g,1346,1984,CC(C)COC(=O)C1=CC=CC=C1,1346,1984
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,1/1,15,2023-07-27_14-28-46.xlsx,Silica-CS 25g,1443,2147,CC(C)COC(=O)C1=CC=CC=C1,1443,2147
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,2/1,15,2023-07-27_14-34-17.xlsx,Silica-CS 25g,1567,2276,CC(C)COC(=O)C1=CC=CC=C1,1567,2276
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,5/1,15,2023-07-27_14-40-13.xlsx,Silica-CS 25g,-1,-1,CC(C)COC(=O)C1=CC=CC=C1,-1,-1
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,10/1,15,2023-07-27_14-46-34.xlsx,Silica-CS 25g,-1,-1,CC(C)COC(=O)C1=CC=CC=C1,-1,-1
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,20/1,15,2023-07-27_14-53-56.xlsx,Silica-CS 25g,2006,3362,CC(C)COC(=O)C1=CC=CC=C1,2006,3362
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,50/1,15,2023-07-27_15-03-38.xlsx,Silica-CS 25g,-1,-1,CC(C)COC(=O)C1=CC=CC=C1,-1,-1
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,0/1,15,2023-07-27_15-14-26.xlsx,Silica-CS 25g,1557,2260,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1557,2260
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,1/1,15,2023-07-27_15-19-52.xlsx,Silica-CS 25g,1588,2240,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1588,2240
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,2/1,15,2023-07-27_15-26-04.xlsx,Silica-CS 25g,1972,2665,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,1972,2665
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,5/1,15,2023-07-27_15-34-11.xlsx,Silica-CS 25g,-1,-1,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,-1,-1
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,10/1,15,2023-07-27_16-04-09.xlsx,Silica-CS 25g,4613,6133,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,4613,6133
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,20/1,15,2023-07-27_16-23-34.xlsx,Silica-CS 25g,8293,11332,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,8293,11332
83-13-6,Diethyl phenylmalonate,0.95,1.095,100,PE,300,50/1,15,-,Silica-CS 25g,,,CCOC(=O)C(C1=CC=CC=C1)C(=O)OCC,,
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,0/1,15,2023-07-27_17-12-07.xlsx,Silica-CS 25g,1358,2011,C=CC(=O)OCCOC1=CC=CC=C1,1358,2011
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,1/1,15,2023-07-27_17-18-23.xlsx,Silica-CS 25g,1552,2722,C=CC(=O)OCCOC1=CC=CC=C1,1552,2722
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,2/1,15,2023-07-27_17-25-05.xlsx,Silica-CS 25g,2044,2956,C=CC(=O)OCCOC1=CC=CC=C1,2044,2956
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,5/1,15,2023-07-27_17-33-52.xlsx,Silica-CS 25g,-1,-1,C=CC(=O)OCCOC1=CC=CC=C1,-1,-1
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,10/1,15,2023-07-27_17-46-45.xlsx,Silica-CS 25g,-1,-1,C=CC(=O)OCCOC1=CC=CC=C1,-1,-1
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,20/1,15,2023-07-27_18-06-45.xlsx,Silica-CS 25g,7963,10943,C=CC(=O)OCCOC1=CC=CC=C1,7963,10943
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,50/1,15,2023-07-27_18-47-27.xlsx,Silica-CS 25g,17360,23574,C=CC(=O)OCCOC1=CC=CC=C1,17360,23574
105-13-5,(4-Methoxybenzyl)methanol,0.9919,1.113,100,DCM,300,0/1,15,2023-07-27_19-02-30.xlsx,Silica-CS 25g,1638,2987,COC1=CC=C(C=C1)CO,1638,2987
105-13-5,(4-Methoxybenzyl)methanol,0.9919,1.113,100,DCM,300,1/1,15,2023-07-27_19-14-33.xlsx,Silica-CS 25g,4305,6171,COC1=CC=C(C=C1)CO,4305,6171
105-13-5,(4-Methoxybenzyl)methanol,0.9919,1.113,100,DCM,300,2/1,15,2023-07-27_19-33-58.xlsx,Silica-CS 25g,7463,10589,COC1=CC=C(C=C1)CO,7463,10589
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,0/1,15,2023-10-22_11-30-10.xlsx,Silica-CS 25g,1371,2022,COC1=CC(=C(C=C1)OC)Br,1371,2022
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,1/1,15,2023-10-22_11-36-28.xlsx,Silica-CS 25g,1789,2600,COC1=CC(=C(C=C1)OC)Br,1789,2600
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,2/1,15,2023-10-22_11-43-25.xlsx,Silica-CS 25g,2076,3033,COC1=CC(=C(C=C1)OC)Br,2076,3033
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,5/1,15,2023-10-22_11-52-13.xlsx,Silica-CS 25g,2793,4119,COC1=CC(=C(C=C1)OC)Br,2793,4119
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,10/1,15,2023-10-22_12-03-11.xlsx,Silica-CS 25g,3637,5403,COC1=CC(=C(C=C1)OC)Br,3637,5403
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,20/1,15,2023-10-22_12-16-56.xlsx,Silica-CS 25g,4745,7069,COC1=CC(=C(C=C1)OC)Br,4745,7069
25245-34-5,"1-Bromo-2,5-dimethoxybenzene",0.9945,1.445,100,DCM,300,50/1,15,2023-10-22_12-35-57.xlsx,Silica-CS 25g,6954,10208,COC1=CC(=C(C=C1)OC)Br,6954,10208
614-18-6,Ethyl nicotinate,0.98,1.107,100,DCM,300,0/1,15,2023-10-22_12-48-19.xlsx,Silica-CS 25g,2234,4608,CCOC(=O)C1=CN=CC=C1,2234,4608
614-18-6,Ethyl nicotinate,0.98,1.107,100,DCM,300,1/1,15,2023-10-22_13-02-18.xlsx,Silica-CS 25g,4404,7226,CCOC(=O)C1=CN=CC=C1,4404,7226
614-18-6,Ethyl nicotinate,0.98,1.107,100,DCM,300,2/1,15,2023-10-22_13-22-10.xlsx,Silica-CS 25g,6443,10774,CCOC(=O)C1=CN=CC=C1,6443,10774
614-18-6,Ethyl nicotinate,0.98,1.107,100,DCM,300,5/1,15,2023-10-22_14-01-16.xlsx,Silica-CS 25g,12980,22081,CCOC(=O)C1=CN=CC=C1,12980,22081
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,0/1,15,2023-10-22_15-21-44.xlsx,Silica-CS 25g,1502,2202,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,1502,2202
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,1/1,15,2023-10-22_15-28-06.xlsx,Silica-CS 25g,1739,2666,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,1739,2666
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,2/1,15,2023-10-22_15-35-38.xlsx,Silica-CS 25g,2089,3385,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,2089,3385
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,5/1,15,2023-10-22_15-46-07.xlsx,Silica-CS 25g,3264,5129,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,3264,5129
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,10/1,15,2023-10-22_16-02-07.xlsx,Silica-CS 25g,5421,8425,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,5421,8425
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,20/1,15,2023-10-22_16-31-55.xlsx,Silica-CS 25g,9684,15210,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,9684,15210
620-79-1,THYL 2-BENZYLACETOACETATE,0.97,1.036,100,DCM,300,50/1,15,2023-10-22_17-22-40.xlsx,Silica-CS 25g,-1,-1,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,-1,-1
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,0/1,15,2023-10-22_17-41-24.xlsx,Silica-CS 25g,1204,1763,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1204,1763
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,1/1,15,2023-10-22_17-46-57.xlsx,Silica-CS 25g,1476,2162,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1476,2162
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,2/1,15,2023-10-22_17-52-29.xlsx,Silica-CS 25g,1563,2171,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1563,2171
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,5/1,15,2023-10-22_17-58-00.xlsx,Silica-CS 25g,1613,2188,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1613,2188
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,10/1,15,2023-10-22_18-03-37.xlsx,Silica-CS 25g,1674,2237,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1674,2237
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,20/1,15,2023-10-22_18-09-19.xlsx,Silica-CS 25g,1712,2275,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1712,2275
328-70-1,"3,5-Bis(trifluoromethyl)bromobenzene",0.98,1.699,100,DCM,300,50/1,15,2023-10-22_18-15-07.xlsx,Silica-CS 25g,1743,2331,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,1743,2331
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,0/1,15,2023-10-22_18-51-43.xlsx,Silica-CS 25g,1278,1976,CC1=C(C=C(C=C1)Cl)Br,1278,1976
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,1/1,15,2023-10-22_18-57-39.xlsx,Silica-CS 25g,1586,2432,CC1=C(C=C(C=C1)Cl)Br,1586,2432
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,2/1,15,2023-10-22_19-03-32.xlsx,Silica-CS 25g,1674,2383,CC1=C(C=C(C=C1)Cl)Br,1674,2383
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,5/1,15,2023-10-22_19-09-19.xlsx,Silica-CS 25g,1734,2313,CC1=C(C=C(C=C1)Cl)Br,1734,2313
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,10/1,15,2023-10-22_19-15-01.xlsx,Silica-CS 25g,1773,2264,CC1=C(C=C(C=C1)Cl)Br,1773,2264
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,20/1,15,2023-10-22_19-22-28.xlsx,Silica-CS 25g,2566,3329,CC1=C(C=C(C=C1)Cl)Br,2566,3329
27139-97-5,2-Bromo-4-chlorotoluene,0.98,1.54,100,DCM,300,50/1,15,2023-10-22_19-29-56.xlsx,Silica-CS 25g,2597,3331,CC1=C(C=C(C=C1)Cl)Br,2597,3331
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,0/1,15,2023-10-22_20-13-04.xlsx,Silica-CS 25g,1312,2092,C1=CC=C(C(=C1)C#N)Br,1312,2092
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,1/1,15,2023-10-22_20-35-59.xlsx,Silica-CS 25g,2360,3735,C1=CC=C(C(=C1)C#N)Br,2360,3735
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,2/1,15,2023-10-22_20-44-47.xlsx,Silica-CS 25g,2332,4132,C1=CC=C(C(=C1)C#N)Br,2332,4132
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,5/1,15,2023-10-22_20-51-21.xlsx,Silica-CS 25g,2285,3063,C1=CC=C(C(=C1)C#N)Br,2285,3063
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,10/1,15,2023-10-23_10-28-48.xlsx,Silica-CS 25g,4860,7161,C1=CC=C(C(=C1)C#N)Br,4860,7161
2042-37-7,2-Bromobenzonitrile,0.99,1.496,100,DCM,300,20/1,15,2023-10-23_10-46-34.xlsx,Silica-CS 25g,6812,9476,C1=CC=C(C(=C1)C#N)Br,6812,9476
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,0/1,15,2023-10-23_10-59-30.xlsx,Silica-CS 25g,1278,2636,CC1=CC(=C(C=C1)C=O)C,1278,2636
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,1/1,15,2023-10-23_11-06-12.xlsx,Silica-CS 25g,1599,2858,CC1=CC(=C(C=C1)C=O)C,1599,2858
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,2/1,15,2023-10-23_11-13-19.xlsx,Silica-CS 25g,1787,3101,CC1=CC(=C(C=C1)C=O)C,1787,3101
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,5/1,15,2023-10-23_11-21-27.xlsx,Silica-CS 25g,2216,3725,CC1=CC(=C(C=C1)C=O)C,2216,3725
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,10/1,15,2023-10-23_11-31-05.xlsx,Silica-CS 25g,2795,4609,CC1=CC(=C(C=C1)C=O)C,2795,4609
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,20/1,15,2023-10-23_11-43-04.xlsx,Silica-CS 25g,3720,6040,CC1=CC(=C(C=C1)C=O)C,3720,6040
15764-16-6,"2,4-Dimethylbenzaldehyde",0.95,0.962,100,PE,300,50/1,15,2023-10-23_12-01-30.xlsx,Silica-CS 25g,6088,9897,CC1=CC(=C(C=C1)C=O)C,6088,9897
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,0/1,15,2023-10-23_12-23-48.xlsx,Silica-CS 25g,1496,2194,CC1=CC(=C(C(=C1)C)C(=O)C)C,1496,2194
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,1/1,15,2023-10-23_12-29-55.xlsx,Silica-CS 25g,1562,2544,CC1=CC(=C(C(=C1)C)C(=O)C)C,1562,2544
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,2/1,15,2023-10-23_12-36-07.xlsx,Silica-CS 25g,1657,2592,CC1=CC(=C(C(=C1)C)C(=O)C)C,1657,2592
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,5/1,15,2023-10-23_12-43-20.xlsx,Silica-CS 25g,2183,3187,CC1=CC(=C(C(=C1)C)C(=O)C)C,2183,3187
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,10/1,15,2023-10-23_12-52-18.xlsx,Silica-CS 25g,2771,4205,CC1=CC(=C(C(=C1)C)C(=O)C)C,2771,4205
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,20/1,15,2023-10-23_13-04-12.xlsx,Silica-CS 25g,3861,5961,CC1=CC(=C(C(=C1)C)C(=O)C)C,3861,5961
1667-01-2,"2',4',6'-TRIMETHYLACETOPHENONE",0.98,0.975,100,DCM,300,50/1,15,2023-10-23_13-24-18.xlsx,Silica-CS 25g,7078,10898,CC1=CC(=C(C(=C1)C)C(=O)C)C,7078,10898
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,0/1,15,2023-10-23_14-11-14.xlsx,Silica-CS 25g,1388,2609,C1COC2=C1C=C(C=C2)C=O,1388,2609
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,1/1,15,2023-10-23_14-19-17.xlsx,Silica-CS 25g,1879,3656,C1COC2=C1C=C(C=C2)C=O,1879,3656
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,2/1,15,2023-10-23_14-29-42.xlsx,Silica-CS 25g,3005,5066,C1COC2=C1C=C(C=C2)C=O,3005,5066
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,5/1,15,2023-10-23_14-47-23.xlsx,Silica-CS 25g,5597,9412,C1COC2=C1C=C(C=C2)C=O,5597,9412
55745-70-5,"2,3-Dihydrobenzo[b]furan-5-carbaldehyde",0.98,1.177,100,DCM,300,10/1,15,2023-10-23_15-17-09.xlsx,Silica-CS 25g,8974,16548,C1COC2=C1C=C(C=C2)C=O,8974,16548
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,0/1,15,2023-10-23_15-43-36.xlsx,Silica-CS 25g,1191,2327,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1191,2327
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,1/1,15,2023-10-23_15-49-49.xlsx,Silica-CS 25g,1571,2574,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1571,2574
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,2/1,15,2023-10-23_15-56-16.xlsx,Silica-CS 25g,1694,2730,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1694,2730
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,5/1,15,2023-10-23_16-02-33.xlsx,Silica-CS 25g,1578,2644,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1578,2644
17610-00-3,"3,5-Bis(tert-butyl)benzaldehyde",0.95,0.9445,100,DCM,300,10/1,15,2023-10-23_16-09-46.xlsx,Silica-CS 25g,1672,3189,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,1672,3189
