CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2
589-18-4,4-Methylbenzyl alcohol,0.9878,0.98,100,DCM,500,100/1,10,2024-05-09_11-43-46.xlsx,Silica-CS 4g,1996,3123,CC1=CC=C(C=C1)CO,1996,3123
589-18-4,4-Methylbenzyl alcohol,0.9878,0.98,100,DCM,500,50/1,10,2024-05-09_11-48-28.xlsx,Silica-CS 4g,952,1764,CC1=CC=C(C=C1)CO,952,1764
589-18-4,4-Methylbenzyl alcohol,0.9878,0.98,100,DCM,500,30/1,10,2024-05-09_11-52-45.xlsx,Silica-CS 4g,774,1538,CC1=CC=C(C=C1)CO,774,1538
589-18-4,4-Methylbenzyl alcohol,0.9878,0.98,100,DCM,500,15/1,10,2024-05-09_11-56-42.xlsx,Silica-CS 4g,740,1342,CC1=CC=C(C=C1)CO,740,1342
100-27-6,4-Nitrobenzeneethanol,0.98,1.2917,100,DCM,700,1/0,10,2024-05-09_12-34-49.xlsx,Silica-CS 4g,748,2634,C1=CC(=CC=C1CCO)[N+](=O)[O-],748,2634
100-27-6,4-Nitrobenzeneethanol,0.98,1.2917,100,DCM,700,100/1,10,2024-05-09_13-01-23.xlsx,Silica-CS 4g,2638,3601,C1=CC(=CC=C1CCO)[N+](=O)[O-],2638,3601
100-27-6,4-Nitrobenzeneethanol,0.98,1.2917,100,DCM,700,50/1,10,2024-05-09_13-06-25.xlsx,Silica-CS 4g,1035,2058,C1=CC(=CC=C1CCO)[N+](=O)[O-],1035,2058
100-27-6,4-Nitrobenzeneethanol,0.98,1.2917,100,DCM,700,30/1,10,2024-05-09_13-10-57.xlsx,Silica-CS 4g,778,1728,C1=CC(=CC=C1CCO)[N+](=O)[O-],778,1728
100-27-6,4-Nitrobenzeneethanol,0.98,1.2917,100,DCM,700,15/1,10,2024-05-09_13-15-19.xlsx,Silica-CS 4g,751,1533,C1=CC(=CC=C1CCO)[N+](=O)[O-],751,1533
581-96-4,2-Naphthylacetic acid,0.99,1.1032,100,DCM,4000,1/0,10,2024-05-09_13-57-30.xlsx,Silica-CS 4g,3928,14928,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,3928,14928
581-96-4,2-Naphthylacetic acid,0.99,1.1032,100,DCM,4000,100/1,10,2024-05-09_14-16-16.xlsx,Silica-CS 4g,2752,7303,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,2752,7303
581-96-4,2-Naphthylacetic acid,0.99,1.1032,100,DCM,4000,50/1,10,2024-05-09_14-27-00.xlsx,Silica-CS 4g,1211,5338,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,1211,5338
581-96-4,2-Naphthylacetic acid,0.99,1.1032,100,DCM,4000,30/1,10,2024-05-09_14-36-08.xlsx,Silica-CS 4g,1258,4655,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,1258,4655
581-96-4,2-Naphthylacetic acid,0.99,1.1032,100,DCM,4000,15/1,10,2024-05-09_14-43-31.xlsx,Silica-CS 4g,1208,3519,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,1208,3519
622-08-2,2-Benzyloxyethanol,0.98,1.071,100,DCM,300,1/0,10,2024-05-09_15-43-58.xlsx,Silica-CS 4g,753,1080,C1=CC=C(C=C1)COCCO,753,1080
622-08-2,2-Benzyloxyethanol,0.98,1.071,100,DCM,300,100/1,10,2024-05-09_15-40-26.xlsx,Silica-CS 4g,1107,3248,C1=CC=C(C=C1)COCCO,1107,3248
622-08-2,2-Benzyloxyethanol,0.98,1.071,100,DCM,300,50/1,10,2024-05-09_15-24-26.xlsx,Silica-CS 4g,920,1880,C1=CC=C(C=C1)COCCO,920,1880
622-08-2,2-Benzyloxyethanol,0.98,1.071,100,DCM,300,30/1,10,2024-05-09_15-19-39.xlsx,Silica-CS 4g,811,1399,C1=CC=C(C=C1)COCCO,811,1399
622-08-2,2-Benzyloxyethanol,0.98,1.071,100,DCM,300,15/1,10,2024-05-09_15-15-42.xlsx,Silica-CS 4g,557,1790,C1=CC=C(C=C1)COCCO,557,1790
106-24-1,Geraniol,0.98,0.879,100,DCM,300,1/0,10,2024-05-09_15-53-33.xlsx,Silica-CS 4g,228,812,CC(=CCC/C(=C/CO)/C)C,228,812
106-24-1,Geraniol,0.98,0.879,100,DCM,300,100/1,10,2024-05-09_15-58-50.xlsx,Silica-CS 4g,1488,2223,CC(=CCC/C(=C/CO)/C)C,1488,2223
1008-89-5,2-Phenylpyridine,0.98,1.086,100,DCM,300,1/0,10,2024-05-09_16-44-35.xlsx,Silica-CS 4g,546,3510,C1=CC=C(C=C1)C2=CC=CC=N2,546,3510
1008-89-5,2-Phenylpyridine,0.98,1.086,100,DCM,300,100/1,10,2024-05-09_16-52-28.xlsx,Silica-CS 4g,1725,3706,C1=CC=C(C=C1)C2=CC=CC=N2,1725,3706
1008-89-5,2-Phenylpyridine,0.98,1.086,100,DCM,300,50/1,10,2024-05-09_16-57-20.xlsx,Silica-CS 4g,743,2011,C1=CC=C(C=C1)C2=CC=CC=N2,743,2011
1008-89-5,2-Phenylpyridine,0.98,1.086,100,DCM,300,30/1,10,2024-05-09_17-02-17.xlsx,Silica-CS 4g,727,1715,C1=CC=C(C=C1)C2=CC=CC=N2,727,1715
1008-89-5,2-Phenylpyridine,0.98,1.086,100,DCM,300,15/1,10,2024-05-09_17-07-25.xlsx,Silica-CS 4g,687,2017,C1=CC=C(C=C1)C2=CC=CC=N2,687,2017
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,1/0,10,2024-05-09_17-13-03.xlsx,Silica-CS 4g,687,1592,COC1=CC=C(C=C1)CCO,687,1592
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,100/1,10,2024-05-09_17-20-41.xlsx,Silica-CS 4g,2442,3506,COC1=CC=C(C=C1)CCO,2442,3506
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,50/1,10,2024-05-09_17-51-06.xlsx,Silica-CS 4g,1002,1743,COC1=CC=C(C=C1)CCO,1002,1743
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,30/1,10,2024-05-09_17-55-28.xlsx,Silica-CS 4g,901,1590,COC1=CC=C(C=C1)CCO,901,1590
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,15/1,10,2024-05-09_17-59-40.xlsx,Silica-CS 4g,760,1463,COC1=CC=C(C=C1)CCO,760,1463
501-52-0,3-Phenylpropionic acid,0.99,1.071,100,DCM,300,1/0,10,2024-05-09_18-25-37.xlsx,Silica-CS 4g,707,1336,C1=CC=C(C=C1)CCC(=O)O,707,1336
501-52-0,3-Phenylpropionic acid,0.99,1.071,100,DCM,300,100/1,10,2024-05-09_18-32-44.xlsx,Silica-CS 4g,2111,3284,C1=CC=C(C=C1)CCC(=O)O,2111,3284
501-52-0,3-Phenylpropionic acid,0.99,1.071,100,DCM,300,50/1,10,2024-05-09_18-37-26.xlsx,Silica-CS 4g,978,1870,C1=CC=C(C=C1)CCC(=O)O,978,1870
501-52-0,3-Phenylpropionic acid,0.99,1.071,100,DCM,300,30/1,10,2024-05-09_18-41-38.xlsx,Silica-CS 4g,894,1567,C1=CC=C(C=C1)CCC(=O)O,894,1567
501-52-0,3-Phenylpropionic acid,0.99,1.071,100,DCM,300,15/1,10,2024-05-09_18-45-30.xlsx,Silica-CS 4g,840,1321,C1=CC=C(C=C1)CCC(=O)O,840,1321
83-33-0,1-Indanone,0.98,1.103,100,DCM,400,1/0,10,2024-05-09_19-40-25.xlsx,Silica-CS 4g,1243,7445,C1CC(=O)C2=CC=CC=C21,1243,7445
83-33-0,1-Indanone,0.98,1.103,100,DCM,400,100/1,10,2024-05-09_19-48-33.xlsx,Silica-CS 4g,1669,3953,C1CC(=O)C2=CC=CC=C21,1669,3953
83-33-0,1-Indanone,0.98,1.103,100,DCM,400,50/1,10,2024-05-09_19-53-10.xlsx,Silica-CS 4g,700,1716,C1CC(=O)C2=CC=CC=C21,700,1716
83-33-0,1-Indanone,0.98,1.103,100,DCM,400,30/1,10,2024-05-09_19-58-02.xlsx,Silica-CS 4g,702,1771,C1CC(=O)C2=CC=CC=C21,702,1771
83-33-0,1-Indanone,0.98,1.103,100,DCM,400,15/1,10,2024-05-09_20-02-55.xlsx,Silica-CS 4g,654,1977,C1CC(=O)C2=CC=CC=C21,654,1977
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100,DCM,400,1/0,10,2024-05-09_20-22-33.xlsx,Silica-CS 4g,700,1031,COC1=CC(=CC(=C1)OC)OC,700,1031
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100,DCM,400,100/1,10,2024-05-09_20-26-50.xlsx,Silica-CS 4g,781,1551,COC1=CC(=CC(=C1)OC)OC,781,1551
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100,DCM,400,50/1,10,2024-05-09_20-30-27.xlsx,Silica-CS 4g,672,1171,COC1=CC(=CC(=C1)OC)OC,672,1171
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100,DCM,400,30/1,10,2024-05-09_20-34-04.xlsx,Silica-CS 4g,662,1129,COC1=CC(=CC(=C1)OC)OC,662,1129
621-23-8,"1,3,5-Trimethoxybenzene",0.98,1.126,100,DCM,400,15/1,10,2024-05-09_20-37-30.xlsx,Silica-CS 4g,664,1062,COC1=CC(=CC(=C1)OC)OC,664,1062
25574-11-2,3-(4-BROMO-PHENYL)-PROPAN-1-OL,0.98,1.41,100,DCM,500,1/0,10,2024-05-10_09-11-53.xlsx,Silica-CS 4g,1144,2292,C1=CC(=CC=C1CCCO)Br,1144,2292
25574-11-2,3-(4-BROMO-PHENYL)-PROPAN-1-OL,0.98,1.41,100,DCM,500,100/1,10,2024-05-10_09-19-37.xlsx,Silica-CS 4g,2478,3624,C1=CC(=CC=C1CCCO)Br,2478,3624
25574-11-2,3-(4-BROMO-PHENYL)-PROPAN-1-OL,0.98,1.41,100,DCM,500,50/1,10,2024-05-10_09-24-44.xlsx,Silica-CS 4g,1072,2016,C1=CC(=CC=C1CCCO)Br,1072,2016
25574-11-2,3-(4-BROMO-PHENYL)-PROPAN-1-OL,0.98,1.41,100,DCM,500,30/1,10,2024-05-10_09-29-16.xlsx,Silica-CS 4g,913,1669,C1=CC(=CC=C1CCCO)Br,913,1669
25574-11-2,3-(4-BROMO-PHENYL)-PROPAN-1-OL,0.98,1.41,100,DCM,500,15/1,10,2024-05-10_09-33-13.xlsx,Silica-CS 4g,689,1352,C1=CC(=CC=C1CCCO)Br,689,1352
93-04-9,2-Methoxynaphthalene,0.98,1.064,100,DCM,400,1/0,10,2024-05-10_09-56-04.xlsx,Silica-CS 4g,660,1409,COC1=CC2=CC=CC=C2C=C1,660,1409
93-04-9,2-Methoxynaphthalene,0.98,1.064,100,DCM,400,100/1,10,2024-05-10_10-04-26.xlsx,Silica-CS 4g,441,1125,COC1=CC2=CC=CC=C2C=C1,441,1125
93-04-9,2-Methoxynaphthalene,0.98,1.064,100,DCM,400,50/1,10,2024-05-10_10-08-18.xlsx,Silica-CS 4g,653,1339,COC1=CC2=CC=CC=C2C=C1,653,1339
93-04-9,2-Methoxynaphthalene,0.98,1.064,100,DCM,400,30/1,10,2024-05-10_10-12-30.xlsx,Silica-CS 4g,609,1512,COC1=CC2=CC=CC=C2C=C1,609,1512
93-04-9,2-Methoxynaphthalene,0.98,1.064,100,DCM,400,15/1,10,2024-05-10_10-16-27.xlsx,Silica-CS 4g,632,1358,COC1=CC2=CC=CC=C2C=C1,632,1358
936-59-4,3-Chloropropiophenone,0.98,1.1115,100,DCM,300,1/0,10,2024-05-10_10-32-07.xlsx,Silica-CS 4g,488,1135,C1=CC=C(C=C1)C(=O)CCCl,488,1135
936-59-4,3-Chloropropiophenone,0.98,1.1115,100,DCM,300,100/1,10,2024-05-10_10-36-39.xlsx,Silica-CS 4g,733,1625,C1=CC=C(C=C1)C(=O)CCCl,733,1625
936-59-4,3-Chloropropiophenone,0.98,1.1115,100,DCM,300,50/1,10,2024-05-10_10-39-10.xlsx,Silica-CS 4g,666,1217,C1=CC=C(C=C1)C(=O)CCCl,666,1217
936-59-4,3-Chloropropiophenone,0.98,1.1115,100,DCM,300,30/1,10,2024-05-10_10-43-22.xlsx,Silica-CS 4g,615,1536,C1=CC=C(C=C1)C(=O)CCCl,615,1536
936-59-4,3-Chloropropiophenone,0.98,1.1115,100,DCM,300,15/1,10,2024-05-10_10-47-04.xlsx,Silica-CS 4g,599,1195,C1=CC=C(C=C1)C(=O)CCCl,599,1195
585-34-2,3-tert-Butylphenol,0.99,0.9688,100,DCM,300,1/0,10,2024-05-10_11-01-36.xlsx,Silica-CS 4g,761,1476,CC(C)(C)C1=CC(=CC=C1)O,761,1476
585-34-2,3-tert-Butylphenol,0.99,0.9688,100,DCM,300,100/1,10,2024-05-10_11-07-13.xlsx,Silica-CS 4g,1085,2356,CC(C)(C)C1=CC(=CC=C1)O,1085,2356
585-34-2,3-tert-Butylphenol,0.99,0.9688,100,DCM,300,50/1,10,2024-05-10_11-11-25.xlsx,Silica-CS 4g,693,1499,CC(C)(C)C1=CC(=CC=C1)O,693,1499
585-34-2,3-tert-Butylphenol,0.99,0.9688,100,DCM,300,30/1,10,2024-05-10_11-15-22.xlsx,Silica-CS 4g,695,1328,CC(C)(C)C1=CC(=CC=C1)O,695,1328
585-34-2,3-tert-Butylphenol,0.99,0.9688,100,DCM,300,15/1,10,2024-05-10_11-19-04.xlsx,Silica-CS 4g,692,1211,CC(C)(C)C1=CC(=CC=C1)O,692,1211
214360-73-3,4-Aminophenylboronic acid pinacol ester,0.98,1.05,100,DCM,1500,1/0,10,2024-05-11_09-53-34.xlsx,Silica-CS 4g,768,3153,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,768,3153
214360-73-3,4-Aminophenylboronic acid pinacol ester,0.98,1.05,100,DCM,1500,100/1,10,2024-05-11_10-01-12.xlsx,Silica-CS 4g,1621,3627,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,1621,3627
214360-73-3,4-Aminophenylboronic acid pinacol ester,0.98,1.05,100,DCM,1500,50/1,10,2024-05-11_10-09-50.xlsx,Silica-CS 4g,749,2662,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,749,2662
214360-73-3,4-Aminophenylboronic acid pinacol ester,0.98,1.05,100,DCM,1500,30/1,10,2024-05-11_10-15-03.xlsx,Silica-CS 4g,733,2140,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,733,2140
214360-73-3,4-Aminophenylboronic acid pinacol ester,0.98,1.05,100,DCM,1500,15/1,10,2024-05-11_10-19-15.xlsx,Silica-CS 4g,760,1597,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N,760,1597
330793-01-6,4-(N-Boc-amino)phenylboronic acid pinacol ester,0.97,1.07,100,DCM,800,1/0,10,2024-05-10_12-16-13.xlsx,Silica-CS 4g,897,3114,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)OC(C)(C)C,897,3114
330793-01-6,4-(N-Boc-amino)phenylboronic acid pinacol ester,0.97,1.07,100,DCM,800,100/1,10,2024-05-10_12-27-38.xlsx,Silica-CS 4g,1593,5826,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)OC(C)(C)C,1593,5826
330793-01-6,4-(N-Boc-amino)phenylboronic acid pinacol ester,0.97,1.07,100,DCM,800,50/1,10,2024-05-10_12-38-38.xlsx,Silica-CS 4g,731,1831,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)OC(C)(C)C,731,1831
330793-01-6,4-(N-Boc-amino)phenylboronic acid pinacol ester,0.97,1.07,100,DCM,800,30/1,10,2024-05-10_12-43-32.xlsx,Silica-CS 4g,674,1853,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)OC(C)(C)C,674,1853
330793-01-6,4-(N-Boc-amino)phenylboronic acid pinacol ester,0.97,1.07,100,DCM,800,15/1,10,2024-05-10_12-48-26.xlsx,Silica-CS 4g,646,1880,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)OC(C)(C)C,646,1880
133745-75-2,N-Fluorobenzenesulfonimide,0.98,1.4466,100,DCM,1000,1/0,10,2024-05-11_11-30-35.xlsx,Silica-CS 4g,655,1304,C1=CC=C(C=C1)S(=O)(=O)N(F)S(=O)(=O)C2=CC=CC=C2,655,1304
133745-75-2,N-Fluorobenzenesulfonimide,0.98,1.4466,100,DCM,1000,100/1,10,2024-05-11_11-34-32.xlsx,Silica-CS 4g,805,1353,C1=CC=C(C=C1)S(=O)(=O)N(F)S(=O)(=O)C2=CC=CC=C2,805,1353
133745-75-2,N-Fluorobenzenesulfonimide,0.98,1.4466,100,DCM,1000,50/1,10,2024-05-11_11-38-19.xlsx,Silica-CS 4g,684,1224,C1=CC=C(C=C1)S(=O)(=O)N(F)S(=O)(=O)C2=CC=CC=C2,684,1224
133745-75-2,N-Fluorobenzenesulfonimide,0.98,1.4466,100,DCM,1000,30/1,10,2024-05-11_11-41-50.xlsx,Silica-CS 4g,643,1159,C1=CC=C(C=C1)S(=O)(=O)N(F)S(=O)(=O)C2=CC=CC=C2,643,1159
133745-75-2,N-Fluorobenzenesulfonimide,0.98,1.4466,100,DCM,1000,15/1,10,2024-05-11_11-45-22.xlsx,Silica-CS 4g,658,1143,C1=CC=C(C=C1)S(=O)(=O)N(F)S(=O)(=O)C2=CC=CC=C2,658,1143
515-40-2,Neophyl chloride,0.98,1.047,100,DCM,300,1/0,10,2024-05-11_13-01-38.xlsx,Silica-CS 4g,486,1004,CC(C)(CCl)C1=CC=CC=C1,486,1004
515-40-2,Neophyl chloride,0.98,1.047,100,DCM,300,100/1,10,2024-05-11_13-06-06.xlsx,Silica-CS 4g,551,931,CC(C)(CCl)C1=CC=CC=C1,551,931
515-40-2,Neophyl chloride,0.98,1.047,100,DCM,300,50/1,10,2024-05-11_13-09-38.xlsx,Silica-CS 4g,638,1133,CC(C)(CCl)C1=CC=CC=C1,638,1133
515-40-2,Neophyl chloride,0.98,1.047,100,DCM,300,30/1,10,2024-05-11_13-13-04.xlsx,Silica-CS 4g,675,1026,CC(C)(CCl)C1=CC=CC=C1,675,1026
515-40-2,Neophyl chloride,0.98,1.047,100,DCM,300,15/1,10,2024-05-11_14-02-28.xlsx,Silica-CS 4g,478,886,CC(C)(CCl)C1=CC=CC=C1,478,886
120-46-7,Dibenzoylmethane,1,0.8,100,DCM,700,1/0,10,2024-05-11_14-20-53.xlsx,Silica-CS 4g,558,2474,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,558,2474
120-46-7,Dibenzoylmethane,1,0.8,100,DCM,700,100/1,10,2024-05-11_14-27-40.xlsx,Silica-CS 4g,759,3172,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,759,3172
120-46-7,Dibenzoylmethane,1,0.8,100,DCM,700,50/1,10,2024-05-11_14-32-07.xlsx,Silica-CS 4g,650,1782,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,650,1782
120-46-7,Dibenzoylmethane,1,0.8,100,DCM,700,30/1,10,2024-05-11_14-36-29.xlsx,Silica-CS 4g,638,1766,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,638,1766
120-46-7,Dibenzoylmethane,1,0.8,100,DCM,700,15/1,10,2024-05-11_14-40-36.xlsx,Silica-CS 4g,651,1551,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,651,1551
103-30-0,TRANS-STILBENE,0.98,0.97,100,DCM,1200,1/0,10,2024-05-11_15-13-37.xlsx,Silica-CS 4g,683,1462,C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,683,1462
103-30-0,TRANS-STILBENE,0.98,0.97,100,DCM,1200,100/1,10,2024-05-11_15-17-39.xlsx,Silica-CS 4g,691,1471,C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,691,1471
103-30-0,TRANS-STILBENE,0.98,0.97,100,DCM,1200,50/1,10,2024-05-11_15-21-41.xlsx,Silica-CS 4g,650,1424,C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,650,1424
103-30-0,TRANS-STILBENE,0.98,0.97,100,DCM,1200,30/1,10,2024-05-11_15-25-33.xlsx,Silica-CS 4g,659,1339,C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,659,1339
103-30-0,TRANS-STILBENE,0.98,0.97,100,DCM,1200,15/1,10,2024-05-11_15-29-25.xlsx,Silica-CS 4g,665,1362,C1=CC=C(C=C1)/C=C/C2=CC=CC=C2,665,1362
20698-91-3,(R)-(-)-Methyl mandelate,0.97,1.1097,100,DCM,1000,1/0,10,2024-05-11_15-34-03.xlsx,Silica-CS 4g,790,1776,COC(=O)[C@@H](C1=CC=CC=C1)O,790,1776
20698-91-3,(R)-(-)-Methyl mandelate,0.97,1.1097,100,DCM,1000,100/1,10,2024-05-11_15-41-16.xlsx,Silica-CS 4g,1865,3310,COC(=O)[C@@H](C1=CC=CC=C1)O,1865,3310
20698-91-3,(R)-(-)-Methyl mandelate,0.97,1.1097,100,DCM,1000,50/1,10,2024-05-11_15-45-42.xlsx,Silica-CS 4g,802,1731,COC(=O)[C@@H](C1=CC=CC=C1)O,802,1731
20698-91-3,(R)-(-)-Methyl mandelate,0.97,1.1097,100,DCM,1000,30/1,10,2024-05-11_15-49-39.xlsx,Silica-CS 4g,781,1369,COC(=O)[C@@H](C1=CC=CC=C1)O,781,1369
20698-91-3,(R)-(-)-Methyl mandelate,0.97,1.1097,100,DCM,1000,15/1,10,2024-05-11_15-53-51.xlsx,Silica-CS 4g,755,1313,COC(=O)[C@@H](C1=CC=CC=C1)O,755,1313
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,1/0,10,2024-05-11_15-58-41.xlsx,Silica-CS 4g,522,1533,CC(=O)C1=CC2=C(C=C1)OCO2,522,1533
3162-29-6,"3,4-Methylenedioxyacetophenone",0.98,1.2132,100,DCM,500,100/1,10,2024-05-11_16-06-09.xlsx,Silica-CS 4g,803,3276,CC(=O)C1=CC2=C(C=C1)OCO2,803,3276
573-17-1,9-Bromophenanthrene,0.96,1.4215,100,DCM,400,1/0,10,2024-05-11_16-30-24.xlsx,Silica-CS 4g,485,1716,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,485,1716
573-17-1,9-Bromophenanthrene,0.96,1.4215,100,DCM,400,100/1,10,2024-05-11_16-35-16.xlsx,Silica-CS 4g,606,1915,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,606,1915
573-17-1,9-Bromophenanthrene,0.96,1.4215,100,DCM,400,50/1,10,2024-05-11_16-40-03.xlsx,Silica-CS 4g,622,1980,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,622,1980
573-17-1,9-Bromophenanthrene,0.96,1.4215,100,DCM,400,30/1,10,2024-05-11_16-45-10.xlsx,Silica-CS 4g,600,2066,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,600,2066
573-17-1,9-Bromophenanthrene,0.96,1.4215,100,DCM,400,15/1,10,2024-05-11_16-50-12.xlsx,Silica-CS 4g,598,1980,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,598,1980
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,1/0,10,2024-05-11_17-28-10.xlsx,Silica-CS 4g,838,1758,C1=CC(=C(C(=C1)Br)C=O)Br,838,1758
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,100/1,10,2024-05-11_17-33-18.xlsx,Silica-CS 4g,1116,2074,C1=CC(=C(C(=C1)Br)C=O)Br,1116,2074
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,50/1,10,2024-05-11_17-38-27.xlsx,Silica-CS 4g,994,2081,C1=CC(=C(C(=C1)Br)C=O)Br,994,2081
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,30/1,10,2024-05-11_17-43-21.xlsx,Silica-CS 4g,1003,1950,C1=CC(=C(C(=C1)Br)C=O)Br,1003,1950
67713-23-9,"2,6-DIBROMOBENZALDEHYDE",0.9994,1.977,100,DCM,500,15/1,10,2024-05-11_18-08-07.xlsx,Silica-CS 4g,785,1494,C1=CC(=C(C(=C1)Br)C=O)Br,785,1494
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,1/0,10,2024-05-11_19-12-35.xlsx,Silica-CS 4g,3132,28866,COC1=C(C(=CC=C1)OC)C=O,3132,28866
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,100/1,10,2024-05-11_19-25-00.xlsx,Silica-CS 4g,4099,6452,COC1=C(C(=CC=C1)OC)C=O,4099,6452
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,50/1,10,2024-05-11_19-31-48.xlsx,Silica-CS 4g,1115,3134,COC1=C(C(=CC=C1)OC)C=O,1115,3134
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,30/1,10,2024-05-11_19-37-11.xlsx,Silica-CS 4g,1092,2239,COC1=C(C(=CC=C1)OC)C=O,1092,2239
3392-97-0,"2,6-Dimethoxybenzaldehyde",0.99,1.1708,100,DCM,500,15/1,10,2024-05-11_19-42-33.xlsx,Silica-CS 4g,1047,2142,COC1=C(C(=CC=C1)OC)C=O,1047,2142
611-94-9,4-Methoxybenzophenone,0.98,1.1035,100,DCM,300,1/0,10,2024-05-11_19-59-47.xlsx,Silica-CS 4g,1008,1775,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,1008,1775
611-94-9,4-Methoxybenzophenone,0.98,1.1035,100,DCM,300,100/1,10,2024-05-11_20-07-31.xlsx,Silica-CS 4g,1383,3131,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,1383,3131
611-94-9,4-Methoxybenzophenone,0.98,1.1035,100,DCM,300,50/1,10,2024-05-11_20-13-00.xlsx,Silica-CS 4g,979,2240,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,979,2240
611-94-9,4-Methoxybenzophenone,0.98,1.1035,100,DCM,300,30/1,10,2024-05-11_20-18-34.xlsx,Silica-CS 4g,994,2310,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,994,2310
611-94-9,4-Methoxybenzophenone,0.98,1.1035,100,DCM,300,15/1,10,2024-05-11_20-23-33.xlsx,Silica-CS 4g,915,1868,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,915,1868
2571-39-3,"3,4-Dimethylbenzophenone",0.99,1.0232,100,DCM,300,1/0,10,2024-05-11_20-30-21.xlsx,Silica-CS 4g,770,1739,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,770,1739
2571-39-3,"3,4-Dimethylbenzophenone",0.99,1.0232,100,DCM,300,100/1,10,2024-05-11_20-37-24.xlsx,Silica-CS 4g,1230,2967,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,1230,2967
2571-39-3,"3,4-Dimethylbenzophenone",0.99,1.0232,100,DCM,300,50/1,10,2024-05-11_20-43-01.xlsx,Silica-CS 4g,977,2348,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,977,2348
