CAS,name,Purity,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,Ending time,column_specs,t1,t2,smiles,verified t1,verified t2
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100,DCM,300,10/1,10,2023-08-22_17-30-45.xlsx,Silica-CS 4g+4g,6920,12816,CCOC(=O)/C=C(/C)\N,6920,12816
7318-00-5,ETHYL 3-AMINOBUT-2-ENOATE,0.9913,1.022,100,DCM,300,20/1,10,2023-08-22_18-15-18.xlsx,Silica-CS 4g+4g,11036,25362,CCOC(=O)/C=C(/C)\N,11036,25362
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,0/1,10,2023-08-22_18-30-22.xlsx,Silica-CS 4g+4g,1073,2504,CC(C)COC(=O)C1=CC=CC=C1,1073,2504
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,1/1,10,2023-08-22_18-35-08.xlsx,Silica-CS 4g+4g,1224,1852,CC(C)COC(=O)C1=CC=CC=C1,1224,1852
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,2/1,10,2023-08-22_18-39-54.xlsx,Silica-CS 4g+4g,1271,1823,CC(C)COC(=O)C1=CC=CC=C1,1271,1823
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,10/1,10,2023-08-22_19-35-20.xlsx,Silica-CS 4g+4g,1188,1847,CC(C)COC(=O)C1=CC=CC=C1,1188,1847
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,20/1,10,2023-08-22_19-40-51.xlsx,Silica-CS 4g+4g,1433,2283,CC(C)COC(=O)C1=CC=CC=C1,1433,2283
120-50-3,Isobutyl benzoate,0.99,0.996,100,PE,300,50/1,10,2023-08-22_19-47-42.xlsx,Silica-CS 4g+4g,1534,3031,CC(C)COC(=O)C1=CC=CC=C1,1534,3031
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,0/1,10,2023-08-22_20-15-39.xlsx,Silica-CS 4g+4g,1010,1870,CCOC(=O)C1=CC=CC=C1,1010,1870
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,1/1,10,2023-08-22_20-20-51.xlsx,Silica-CS 4g+4g,1371,2068,CCOC(=O)C1=CC=CC=C1,1371,2068
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,2/1,10,2023-08-22_20-26-12.xlsx,Silica-CS 4g+4g,1446,2174,CCOC(=O)C1=CC=CC=C1,1446,2174
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,5/1,10,2023-08-22_20-31-58.xlsx,Silica-CS 4g+4g,1513,2401,CCOC(=O)C1=CC=CC=C1,1513,2401
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,10/1,10,2023-08-22_20-38-05.xlsx,Silica-CS 4g+4g,1674,2639,CCOC(=O)C1=CC=CC=C1,1674,2639
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,20/1,10,2023-08-22_20-44-41.xlsx,Silica-CS 4g+4g,1800,2949,CCOC(=O)C1=CC=CC=C1,1800,2949
93-89-0,Ethyl benzoate,0.99,1.045,100,PE,300,50/1,10,2023-08-22_20-52-58.xlsx,Silica-CS 4g+4g,2044,3928,CCOC(=O)C1=CC=CC=C1,2044,3928
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,0/1,10,2023-08-22_21-04-33.xlsx,Silica-CS 4g+4g,1382,2224,COC1=CC=C(C=C1)CCO,1382,2224
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,1/1,10,2023-08-22_21-12-10.xlsx,Silica-CS 4g+4g,2345,3523,COC1=CC=C(C=C1)CCO,2345,3523
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,2/1,10,2023-08-22_21-24-28.xlsx,Silica-CS 4g+4g,4272,6305,COC1=CC=C(C=C1)CCO,4272,6305
702-23-8,4-Methoxyphenethyl alcohol,0.97,1.058,100,DCM,300,5/1,10,2023-08-22_22-00-54.xlsx,Silica-CS 4g+4g,14997,20607,COC1=CC=C(C=C1)CCO,14997,20607
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,0/1,10,2023-08-23_09-17-55.xlsx,Silica-CS 4g+4g,1081,1585,CC1=CC=C(C=C1)C(C)C,1081,1585
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,1/1,10,2023-08-23_09-27-41.xlsx,Silica-CS 4g+4g,986,1536,CC1=CC=C(C=C1)C(C)C,986,1536
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,2/1,10,2023-08-23_09-32-07.xlsx,Silica-CS 4g+4g,1186,1641,CC1=CC=C(C=C1)C(C)C,1186,1641
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,5/1,10,2023-08-23_09-36-33.xlsx,Silica-CS 4g+4g,1207,1637,CC1=CC=C(C=C1)C(C)C,1207,1637
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,10/1,10,2023-08-23_09-41-09.xlsx,Silica-CS 4g+4g,1279,1747,CC1=CC=C(C=C1)C(C)C,1279,1747
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,20/1,10,2023-08-23_09-45-45.xlsx,Silica-CS 4g+4g,1255,1749,CC1=CC=C(C=C1)C(C)C,1255,1749
99-87-6,P-CYMENE,0.99,0.86,100,PE,300,50/1,10,2023-08-23_09-50-21.xlsx,Silica-CS 4g+4g,1235,1747,CC1=CC=C(C=C1)C(C)C,1235,1747
103-05-9,2-METHYL-4-PHENYL-2-BUTANOL,0.98,0.966,100,PE,300,0/1,10,2023-08-23_10-22-23.xlsx,Silica-CS 4g+4g,1159,1722,CC(C)(CCC1=CC=CC=C1)O,1159,1722
103-05-9,2-METHYL-4-PHENYL-2-BUTANOL,0.98,0.966,100,PE,300,1/1,10,2023-08-23_10-27-44.xlsx,Silica-CS 4g+4g,1445,2185,CC(C)(CCC1=CC=CC=C1)O,1445,2185
103-05-9,2-METHYL-4-PHENYL-2-BUTANOL,0.98,0.966,100,PE,300,2/1,10,2023-08-23_10-35-01.xlsx,Silica-CS 4g+4g,2273,3336,CC(C)(CCC1=CC=CC=C1)O,2273,3336
103-05-9,2-METHYL-4-PHENYL-2-BUTANOL,0.98,0.966,100,PE,300,5/1,10,2023-08-23_10-48-55.xlsx,Silica-CS 4g+4g,5058,7290,CC(C)(CCC1=CC=CC=C1)O,5058,7290
103-05-9,2-METHYL-4-PHENYL-2-BUTANOL,0.98,0.966,100,PE,300,10/1,10,2023-08-23_11-11-21.xlsx,Silica-CS 4g+4g,8730,12386,CC(C)(CCC1=CC=CC=C1)O,8730,12386
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,0/1,10,2023-08-23_11-29-26.xlsx,Silica-CS 4g+4g,949,2251,CC(C)CCOC(=O)C1=CC=CC=C1,949,2251
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,1/1,10,2023-08-23_11-34-02.xlsx,Silica-CS 4g+4g,1142,1748,CC(C)CCOC(=O)C1=CC=CC=C1,1142,1748
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,2/1,10,2023-08-23_11-38-43.xlsx,Silica-CS 4g+4g,1224,1787,CC(C)CCOC(=O)C1=CC=CC=C1,1224,1787
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,5/1,10,2023-08-23_11-43-29.xlsx,Silica-CS 4g+4g,1263,1803,CC(C)CCOC(=O)C1=CC=CC=C1,1263,1803
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,10/1,10,2023-08-23_11-48-35.xlsx,Silica-CS 4g+4g,1316,2013,CC(C)CCOC(=O)C1=CC=CC=C1,1316,2013
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,20/1,10,2023-08-23_11-54-02.xlsx,Silica-CS 4g+4g,1358,2207,CC(C)CCOC(=O)C1=CC=CC=C1,1358,2207
94-46-2,Isopentyl benzoate,0.98,0.99,100,PE,300,50/1,10,2023-08-23_12-00-33.xlsx,Silica-CS 4g+4g,1403,2883,CC(C)CCOC(=O)C1=CC=CC=C1,1403,2883
103-36-6,Ethyl (2Z)-3-aminobut-2-enoate,0.99,1.049,100,DCM,300,0/1,10,2023-08-23_12-15-45.xlsx,Silica-CS 4g+4g,884,2271,CCOC(=O)/C=C/C1=CC=CC=C1,884,2271
103-36-6,Ethyl cinnamate,0.99,1.049,100,DCM,300,1/1,10,2023-08-23_12-20-56.xlsx,Silica-CS 4g+4g,1128,2083,CCOC(=O)/C=C/C1=CC=CC=C1,1128,2083
103-36-6,Ethyl cinnamate,0.99,1.049,100,DCM,300,2/1,10,2023-08-23_12-26-32.xlsx,Silica-CS 4g+4g,1195,2348,CCOC(=O)/C=C/C1=CC=CC=C1,1195,2348
103-36-6,Ethyl cinnamate,0.99,1.049,100,DCM,300,5/1,10,2023-08-23_12-32-59.xlsx,Silica-CS 4g+4g,1260,2849,CCOC(=O)/C=C/C1=CC=CC=C1,1260,2849
103-36-6,Ethyl cinnamate,0.99,1.049,100,DCM,300,10/1,10,2023-08-23_12-40-26.xlsx,Silica-CS 4g+4g,1320,3409,CCOC(=O)/C=C/C1=CC=CC=C1,1320,3409
103-36-6,Ethyl cinnamate,0.99,1.049,100,DCM,300,20/1,10,2023-08-23_12-49-18.xlsx,Silica-CS 4g+4g,1850,4258,CCOC(=O)/C=C/C1=CC=CC=C1,1850,4258
103-36-6,Ethyl cinnamate,0.99,1.049,100,DCM,300,50/1,10,2023-08-23_13-03-02.xlsx,Silica-CS 4g+4g,3203,7166,CCOC(=O)/C=C/C1=CC=CC=C1,3203,7166
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,0/1,10,2023-08-23_13-38-52.xlsx,Silica-CS 4g+4g,961,1694,CC1=CC(=C(C=C1)OC)OC,961,1694
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,1/1,10,2023-08-23_13-44-09.xlsx,Silica-CS 4g+4g,1451,2100,CC1=CC(=C(C=C1)OC)OC,1451,2100
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,2/1,10,2023-08-23_13-49-50.xlsx,Silica-CS 4g+4g,1487,2375,CC1=CC(=C(C=C1)OC)OC,1487,2375
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,5/1,10,2023-08-23_14-17-43.xlsx,Silica-CS 4g+4g,2239,3260,CC1=CC(=C(C=C1)OC)OC,2239,3260
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,10/1,10,2023-08-23_14-26-26.xlsx,Silica-CS 4g+4g,2940,4173,CC1=CC(=C(C=C1)OC)OC,2940,4173
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,20/1,10,2023-08-23_14-37-59.xlsx,Silica-CS 4g+4g,4235,5857,CC1=CC(=C(C=C1)OC)OC,4235,5857
494-99-5,"3,4-Dimethoxytoluene",0.98,1.051,100,DCM,300,50/1,10,2023-08-23_14-59-16.xlsx,Silica-CS 4g+4g,8450,11693,CC1=CC(=C(C=C1)OC)OC,8450,11693
95-13-6,Indene,0.97,0.996,100,PE,300,0/1,10,2023-08-23_15-35-30.xlsx,Silica-CS 4g+4g,810,3602,C1C=CC2=CC=CC=C21,810,3602
95-13-6,Indene,0.97,0.996,100,PE,300,1/1,10,2023-08-23_15-43-02.xlsx,Silica-CS 4g+4g,1206,3463,C1C=CC2=CC=CC=C21,1206,3463
95-13-6,Indene,0.97,0.996,100,PE,300,2/1,10,2023-08-23_15-49-19.xlsx,Silica-CS 4g+4g,1292,2740,C1C=CC2=CC=CC=C21,1292,2740
95-13-6,Indene,0.97,0.996,100,PE,300,5/1,10,2023-08-23_15-55-45.xlsx,Silica-CS 4g+4g,1345,2821,C1C=CC2=CC=CC=C21,1345,2821
95-13-6,Indene,0.97,0.996,100,PE,300,10/1,10,2023-08-23_16-03-22.xlsx,Silica-CS 4g+4g,1492,3509,C1C=CC2=CC=CC=C21,1492,3509
95-13-6,Indene,0.97,0.996,100,PE,300,20/1,10,2023-08-23_16-12-00.xlsx,Silica-CS 4g+4g,1504,4102,C1C=CC2=CC=CC=C21,1504,4102
95-13-6,Indene,0.97,0.996,100,PE,300,50/1,10,2023-08-23_16-19-47.xlsx,Silica-CS 4g+4g,1515,3636,C1C=CC2=CC=CC=C21,1515,3636
106-42-3,p-Xylene,0.99,0.861,100,PE,300,0/1,10,2023-08-23_17-30-53.xlsx,Silica-CS 4g+4g,906,1715,CC1=CC=C(C=C1)C,906,1715
106-42-3,p-Xylene,0.99,0.861,100,PE,300,1/1,10,2023-08-23_17-36-00.xlsx,Silica-CS 4g+4g,1363,2007,CC1=CC=C(C=C1)C,1363,2007
106-42-3,p-Xylene,0.99,0.861,100,PE,300,2/1,10,2023-08-23_17-40-51.xlsx,Silica-CS 4g+4g,1346,1877,CC1=CC=C(C=C1)C,1346,1877
106-42-3,p-Xylene,0.99,0.861,100,PE,300,5/1,10,2023-08-23_17-45-37.xlsx,Silica-CS 4g+4g,1342,1845,CC1=CC=C(C=C1)C,1342,1845
106-42-3,p-Xylene,0.99,0.861,100,PE,300,10/1,10,2023-08-23_17-50-28.xlsx,Silica-CS 4g+4g,1355,1873,CC1=CC=C(C=C1)C,1355,1873
106-42-3,p-Xylene,0.99,0.861,100,PE,300,20/1,10,2023-08-23_17-55-24.xlsx,Silica-CS 4g+4g,1416,1940,CC1=CC=C(C=C1)C,1416,1940
106-42-3,p-Xylene,0.99,0.861,100,PE,300,50/1,10,2023-08-23_18-00-30.xlsx,Silica-CS 4g+4g,1446,2004,CC1=CC=C(C=C1)C,1446,2004
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,0/1,10,2023-08-23_19-08-02.xlsx,Silica-CS 4g+4g,914,1598,C1=CC=C(C=C1)CCCl,914,1598
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,1/1,10,2023-08-23_19-13-23.xlsx,Silica-CS 4g+4g,1358,2195,C1=CC=C(C=C1)CCCl,1358,2195
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,2/1,10,2023-08-23_19-18-15.xlsx,Silica-CS 4g+4g,1390,1872,C1=CC=C(C=C1)CCCl,1390,1872
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,5/1,10,2023-08-23_19-23-06.xlsx,Silica-CS 4g+4g,1416,1880,C1=CC=C(C=C1)CCCl,1416,1880
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,10/1,10,2023-08-23_19-28-12.xlsx,Silica-CS 4g+4g,1484,2047,C1=CC=C(C=C1)CCCl,1484,2047
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,20/1,10,2023-08-23_19-33-38.xlsx,Silica-CS 4g+4g,1538,2233,C1=CC=C(C=C1)CCCl,1538,2233
622-24-2,(2-Chloroethyl)benzen,0.98,1.069,100,PE,300,50/1,10,2023-08-23_19-39-20.xlsx,Silica-CS 4g+4g,1579,2365,C1=CC=C(C=C1)CCCl,1579,2365
98-85-1,DL-1-Phenethylalcohol,0.98,1.012,100,PE,300,0/1,10,2023-08-23_19-48-05.xlsx,Silica-CS 4g+4g,1082,1766,CC(C1=CC=CC=C1)O,1082,1766
98-85-1,DL-1-Phenethylalcohol,0.98,1.012,100,PE,300,1/1,10,2023-08-23_19-53-52.xlsx,Silica-CS 4g+4g,1523,2430,CC(C1=CC=CC=C1)O,1523,2430
98-85-1,DL-1-Phenethylalcohol,0.98,1.012,100,PE,300,5/1,10,2023-08-23_20-05-20.xlsx,Silica-CS 4g+4g,2205,3210,CC(C1=CC=CC=C1)O,2205,3210
98-85-1,DL-1-Phenethylalcohol,0.98,1.012,100,PE,300,10/1,10,2023-08-23_20-13-33.xlsx,Silica-CS 4g+4g,1110,3862,CC(C1=CC=CC=C1)O,1110,3862
98-85-1,DL-1-Phenethylalcohol,0.98,1.012,100,PE,300,20/1,10,2023-08-23_20-28-27.xlsx,Silica-CS 4g+4g,3913,7884,CC(C1=CC=CC=C1)O,3913,7884
100-66-3,Anisole,0.99,0.995,100,PE,300,0/1,10,2023-08-23_21-01-24.xlsx,Silica-CS 4g+4g,1128,2278,COC1=CC=CC=C1,1128,2278
100-66-3,Anisole,0.99,0.995,100,PE,300,1/1,10,2023-08-23_21-06-45.xlsx,Silica-CS 4g+4g,1406,2151,COC1=CC=CC=C1,1406,2151
100-66-3,Anisole,0.99,0.995,100,PE,300,2/1,10,2023-08-23_21-12-26.xlsx,Silica-CS 4g+4g,1565,2350,COC1=CC=CC=C1,1565,2350
100-66-3,Anisole,0.99,0.995,100,PE,300,5/1,10,2023-08-23_21-18-13.xlsx,Silica-CS 4g+4g,1607,2439,COC1=CC=CC=C1,1607,2439
100-66-3,Anisole,0.99,0.995,100,PE,300,10/1,10,2023-08-23_21-24-24.xlsx,Silica-CS 4g+4g,1687,2657,COC1=CC=CC=C1,1687,2657
100-66-3,Anisole,0.99,0.995,100,PE,300,20/1,10,2023-08-23_21-31-26.xlsx,Silica-CS 4g+4g,1989,3181,COC1=CC=CC=C1,1989,3181
100-66-3,Anisole,0.99,0.995,100,PE,300,50/1,10,2023-08-23_21-39-18.xlsx,Silica-CS 4g+4g,2012,3686,COC1=CC=CC=C1,2012,3686
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,0/1,10,2023-08-24_09-06-19.xlsx,Silica-CS 4g+4g,927,1460,CCOC(=O)C(C(=O)OCC)Br,927,1460
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,1/1,10,2023-08-24_09-11-25.xlsx,Silica-CS 4g+4g,1482,2039,CCOC(=O)C(C(=O)OCC)Br,1482,2039
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,2/1,10,2023-08-24_09-18-02.xlsx,Silica-CS 4g+4g,2023,2911,CCOC(=O)C(C(=O)OCC)Br,2023,2911
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,5/1,10,2023-08-24_09-26-49.xlsx,Silica-CS 4g+4g,2451,4245,CCOC(=O)C(C(=O)OCC)Br,2451,4245
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,10/1,10,2023-08-24_09-38-27.xlsx,Silica-CS 4g+4g,3697,5929,CCOC(=O)C(C(=O)OCC)Br,3697,5929
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,20/1,10,2023-08-24_09-51-11.xlsx,Silica-CS 4g+4g,5449,6550,CCOC(=O)C(C(=O)OCC)Br,5449,6550
685-87-0,DIETHYL BROMOMALONATE,0.96,1.402,100,PE,300,50/1,10,2023-08-24_09-54-01.xlsx,Silica-CS 4g+4g,342,732,CCOC(=O)C(C(=O)OCC)Br,342,732
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,0/1,10,2023-08-24_10-26-34.xlsx,Silica-CS 4g+4g,921,1741,C1=CC=C(C=C1)COCC2=CC=CC=C2,921,1741
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,1/1,10,2023-08-24_10-31-35.xlsx,Silica-CS 4g+4g,1386,1982,C1=CC=C(C=C1)COCC2=CC=CC=C2,1386,1982
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,2/1,10,2023-08-24_10-36-56.xlsx,Silica-CS 4g+4g,1501,2158,C1=CC=C(C=C1)COCC2=CC=CC=C2,1501,2158
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,5/1,10,2023-08-24_10-42-48.xlsx,Silica-CS 4g+4g,1538,2491,C1=CC=C(C=C1)COCC2=CC=CC=C2,1538,2491
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,10/1,10,2023-08-24_11-03-20.xlsx,Silica-CS 4g+4g,1630,2423,C1=CC=C(C=C1)COCC2=CC=CC=C2,1630,2423
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,20/1,10,2023-08-24_11-09-46.xlsx,Silica-CS 4g+4g,1898,2845,C1=CC=C(C=C1)COCC2=CC=CC=C2,1898,2845
103-50-4,Benzyl ether,0.95,1.043,100,PE,300,50/1,10,2023-08-24_11-17-53.xlsx,Silica-CS 4g+4g,2130,3813,C1=CC=C(C=C1)COCC2=CC=CC=C2,2130,3813
141-97-9,Ethyl acetoacetate,0.995,1.029,100,DCM,300,0/1,10,2023-08-24_13-14-49.xlsx,Silica-CS 4g+4g,1096,2204,CCOC(=O)CC(=O)C,1096,2204
141-97-9,Ethyl acetoacetate,0.995,1.029,100,DCM,300,1/1,10,2023-08-24_13-20-56.xlsx,Silica-CS 4g+4g,1561,2645,CCOC(=O)CC(=O)C,1561,2645
141-97-9,Ethyl acetoacetate,0.995,1.029,100,DCM,300,2/1,10,2023-08-24_13-28-18.xlsx,Silica-CS 4g+4g,1760,3376,CCOC(=O)CC(=O)C,1760,3376
141-97-9,Ethyl acetoacetate,0.995,1.029,100,DCM,300,5/1,10,2023-08-24_13-41-11.xlsx,Silica-CS 4g+4g,3571,6666,CCOC(=O)CC(=O)C,3571,6666
141-97-9,Ethyl acetoacetate,0.995,1.029,100,DCM,300,10/1,10,2023-08-24_13-58-11.xlsx,Silica-CS 4g+4g,5130,9133,CCOC(=O)CC(=O)C,5130,9133
141-97-9,Ethyl acetoacetate,0.995,1.029,100,DCM,300,20/1,10,2023-08-24_14-23-53.xlsx,Silica-CS 4g+4g,7951,14081,CCOC(=O)CC(=O)C,7951,14081
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,0/1,10,2023-08-24_15-18-14.xlsx,Silica-CS 4g+4g,1024,1690,C1=CC=C(C=C1)CCC=O,1024,1690
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,1/1,10,2023-08-24_15-22-56.xlsx,Silica-CS 4g+4g,1198,1777,C1=CC=C(C=C1)CCC=O,1198,1777
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,2/1,10,2023-08-24_15-28-23.xlsx,Silica-CS 4g+4g,1436,2200,C1=CC=C(C=C1)CCC=O,1436,2200
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,5/1,10,2023-08-24_15-35-46.xlsx,Silica-CS 4g+4g,2041,3369,C1=CC=C(C=C1)CCC=O,2041,3369
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,10/1,10,2023-08-24_15-45-39.xlsx,Silica-CS 4g+4g,2957,4854,C1=CC=C(C=C1)CCC=O,2957,4854
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,20/1,10,2023-08-24_15-57-08.xlsx,Silica-CS 4g+4g,4102,5894,C1=CC=C(C=C1)CCC=O,4102,5894
104-53-0,3-Phenylprpanal,0.9873,1.019,100,PE,300,50/1,10,2023-08-24_16-14-43.xlsx,Silica-CS 4g+4g,7798,9816,C1=CC=C(C=C1)CCC=O,7798,9816
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,0/1,10,2023-08-24_16-25-55.xlsx,Silica-CS 4g+4g,1104,1998,C=CC(=O)OCCOC1=CC=CC=C1,1104,1998
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,1/1,10,2023-08-24_16-30-26.xlsx,Silica-CS 4g+4g,1124,1671,C=CC(=O)OCCOC1=CC=CC=C1,1124,1671
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,2/1,10,2023-08-24_16-36-23.xlsx,Silica-CS 4g+4g,1243,2509,C=CC(=O)OCCOC1=CC=CC=C1,1243,2509
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,5/1,10,2023-08-24_16-43-09.xlsx,Silica-CS 4g+4g,1541,3032,C=CC(=O)OCCOC1=CC=CC=C1,1541,3032
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,10/1,10,2023-08-24_17-09-29.xlsx,Silica-CS 4g+4g,2722,3824,C=CC(=O)OCCOC1=CC=CC=C1,2722,3824
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,20/1,10,2023-08-24_17-20-52.xlsx,Silica-CS 4g+4g,4278,5794,C=CC(=O)OCCOC1=CC=CC=C1,4278,5794
48145-04-6,2-PHENOXYETHYL ACRYLATE,0.9,1.104,100,DCM,300,50/1,10,2023-08-24_17-43-13.xlsx,Silica-CS 4g+4g,8987,12321,C=CC(=O)OCCOC1=CC=CC=C1,8987,12321
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,0/1,10,2023-08-24_17-51-10.xlsx,Silica-CS 4g+4g,986,1246,C=CC(=O)OC1CCCCC1,986,1246
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,1/1,10,2023-08-24_17-55-26.xlsx,Silica-CS 4g+4g,1182,1536,C=CC(=O)OC1CCCCC1,1182,1536
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,2/1,10,2023-08-24_17-59-48.xlsx,Silica-CS 4g+4g,1195,1559,C=CC(=O)OC1CCCCC1,1195,1559
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,5/1,10,2023-08-24_18-04-08.xlsx,Silica-CS 4g+4g,1246,1594,C=CC(=O)OC1CCCCC1,1246,1594
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,10/1,10,2023-08-24_18-08-55.xlsx,Silica-CS 4g+4g,1335,1824,C=CC(=O)OC1CCCCC1,1335,1824
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,20/1,10,2023-08-24_18-14-06.xlsx,Silica-CS 4g+4g,1420,2095,C=CC(=O)OC1CCCCC1,1420,2095
3066-71-5,Cyclohexyl acrylate,0.9984,0.975,100,PE,300,50/1,10,2023-08-24_18-20-48.xlsx,Silica-CS 4g+4g,1550,2960,C=CC(=O)OC1CCCCC1,1550,2960
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,0/1,10,2023-08-24_18-28-35.xlsx,Silica-CS 4g+4g,957,1612,C=CC(=O)OCC1=CC=CC=C1,957,1612
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,1/1,10,2023-08-24_18-33-01.xlsx,Silica-CS 4g+4g,1162,1615,C=CC(=O)OCC1=CC=CC=C1,1162,1615
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,2/1,10,2023-08-24_18-37-38.xlsx,Silica-CS 4g+4g,1247,1738,C=CC(=O)OCC1=CC=CC=C1,1247,1738
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,5/1,10,2023-08-24_18-42-44.xlsx,Silica-CS 4g+4g,1348,2036,C=CC(=O)OCC1=CC=CC=C1,1348,2036
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,10/1,10,2023-08-24_18-48-35.xlsx,Silica-CS 4g+4g,1708,2454,C=CC(=O)OCC1=CC=CC=C1,1708,2454
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,20/1,10,2023-08-24_18-55-22.xlsx,Silica-CS 4g+4g,2116,3029,C=CC(=O)OCC1=CC=CC=C1,2116,3029
2495-35-4,Benzyl acrylate,0.97,1.08,100,PE,300,50/1,10,2023-08-24_19-05-09.xlsx,Silica-CS 4g+4g,3247,4820,C=CC(=O)OCC1=CC=CC=C1,3247,4820
23426-63-3,Methyl 2-bromo-2-methylpropionate,0.9976,1.399,100,PE,300,0/1,10,2023-08-24_19-24-21.xlsx,Silica-CS 4g+4g,982,1548,CC(C)(C(=O)OC)Br,982,1548
23426-63-3,Methyl 2-bromo-2-methylpropionate,0.9976,1.399,100,PE,300,1/1,10,2023-08-24_19-29-08.xlsx,Silica-CS 4g+4g,1321,1819,CC(C)(C(=O)OC)Br,1321,1819
